Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,lotName,wafer_id,dieSize,Real,Center,Donut,Edge-Loc,Edge-Ring,Loc,Near-full,Random,Scratch
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.20426176,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,4,3036,Edge-Ring,1.4746698289050898e-25,9.965812367785458e-29,4.08886147867677e-14,1.0,2.6594109747986398e-28,1.33900502727449e-31,3.22485075876901e-23,1.4783130104325297e-26
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204305858,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,6,3036,Edge-Ring,3.2857023519287195e-27,1.1851735825286e-34,9.47458295861464e-20,1.0,3.24479879016634e-34,0.0,3.47147226783708e-31,6.31652477161532e-32
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204329238,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,12,3036,Edge-Ring,2.1939422013737698e-26,2.49467481163146e-29,3.77322820340961e-14,1.0,8.49136674505188e-29,5.03644515015581e-35,3.60286102849651e-27,1.68168447180502e-27
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204332094,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,14,3036,Edge-Ring,1.0153277025643099e-18,9.52796363013807e-29,2.5957202245877398e-17,1.0,7.4423311210492495e-28,1.21296731383588e-37,2.3603727471503496e-27,3.75496394585992e-29
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204342258,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,17,3036,Edge-Ring,2.0545459447036096e-22,2.6983565042068e-27,5.01582756991074e-15,1.0,2.2898233448376e-25,3.633799574126309e-31,3.51720576568754e-24,1.0308687014305999e-25
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204366385,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,19,3036,Edge-Ring,1.1856330756514498e-22,6.77092257200421e-27,6.37731464858682e-11,1.0,2.93555160178209e-25,8.14061811390777e-31,4.17267818044473e-23,2.02972490963737e-24
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204371725,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,24,3036,Edge-Ring,2.5636972093027e-18,7.468945652923109e-22,1.61087990169229e-10,1.0,2.23047261771575e-19,1.44460658825208e-28,5.9409028439256894e-21,4.3648128269759996e-23
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204379082,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,1,3036,Edge-Ring,8.1951710434879e-32,5.38390584848757e-38,5.20216754901762e-21,1.0,1.60794537046962e-36,0.0,1.22000885251999e-34,2.0321287291774397e-37
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.20441003,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,3,3036,Edge-Ring,2.46703598484705e-18,7.855245782597509e-27,9.85722198310057e-11,1.0,6.838970453245667e-24,1.9406813699325e-32,1.5922856618666e-25,1.45563362918598e-25
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204410672,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,5,3036,Edge-Ring,2.70829903642467e-11,2.5908140077746103e-09,2.61125365774717e-09,1.0,4.1683864693276e-10,6.93679580329688e-15,2.99968577754939e-10,1.2469906834553004e-12
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204449404,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,21,3036,Edge-Ring,3.6186066613498494e-26,1.1793041750330799e-30,1.50694321391922e-16,1.0,8.333167248301269e-29,1.2772366011283196e-35,2.3738101914839397e-26,5.05569321539282e-28
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.20446425,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,22,3036,Edge-Ring,5.095607638096189e-13,1.43512447331501e-23,1.2080274558457e-09,1.0,1.23443115296776e-21,4.28263312091805e-28,1.02498108529753e-21,5.7977497069593e-21
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204528985,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,1,3036,Edge-Ring,6.86503241406622e-12,6.4978651895317196e-18,1.39152678269028e-09,1.0,2.8649357088792e-18,5.48979274040265e-26,3.20322978024775e-19,9.648139373611947e-16
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204531044,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,3,3036,Edge-Ring,0.00012665064423345,3.66523353551376e-15,2.72869793427333e-09,0.999873280525208,2.0356012882250002e-12,7.31372811903437e-22,2.92056324938572e-15,1.5242083853741999e-12
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.20456810600000006,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,6,3036,Edge-Ring,8.91119847488584e-16,2.07579379327888e-21,2.71949185393083e-10,1.0,1.6480577210974899e-19,5.19696908423962e-29,1.92016892948401e-21,4.21813799884392e-19
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.20458658,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,8,3036,Edge-Ring,7.56533253820635e-08,2.62859254756672e-17,5.428054894451861e-09,0.99999988079071,1.00679298340074e-13,4.973997270119058e-25,1.07202797638413e-17,5.401598137825871e-15
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204590983,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,11,3036,Edge-Ring,4.692225747489e-14,8.2774842034475685e-19,0.0325541011989117,0.967445850372314,2.4102149719399898e-14,4.96811017078849e-22,1.02382026417018e-15,7.0764669623212e-14
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204632654,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,13,3036,Edge-Ring,9.82441917220863e-18,1.2375507507491097e-21,0.00019196009088773302,0.999808013439178,8.01921877066897e-19,5.14540836317647e-25,1.01152963815829e-19,2.28506645749414e-16
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204658787,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,20,3036,Edge-Ring,2.18847319823426e-13,3.5551660679911395e-23,1.86945019464702e-08,1.0,2.68230632714395e-19,5.3466607854609e-29,3.7926243202459785e-21,2.91975115654754e-16
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204677006,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,24,3036,Edge-Ring,8.516085514727319e-14,1.5088801110902599e-18,3.69083019355343e-14,1.0,4.211438218453279e-17,2.88821722998167e-28,2.33070390199639e-19,4.36560491501652e-19
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204697097,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,9,3036,Edge-Ring,9.4464205948057e-15,2.6122898134579e-24,7.35279133586009e-13,1.0,2.89730656013475e-23,9.24827609633732e-31,5.04547514815871e-23,6.75737697669829e-19
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204763576,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,16,3036,Edge-Ring,1.2919583027003998e-18,3.53504942034063e-27,1.1243324847531901e-11,1.0,3.81135483951977e-25,7.250050130641059e-34,1.76157866339349e-25,8.379760951548867e-24
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204780031,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,21,3036,Edge-Ring,1.4087918386116598e-13,1.1514845650190997e-23,1.02474646823669e-10,1.0,1.19350287825968e-20,2.53241515426574e-28,1.6186986254655399e-19,2.9180860828165196e-20
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204835049,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,4,3036,Edge-Ring,6.3739875599822e-08,4.72358231774745e-19,6.36582626611926e-07,0.999999284744263,1.7117631921036002e-16,1.75682735416134e-24,7.971346995526929e-17,7.141246686874493e-13
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204872298,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,5,3036,Edge-Ring,8.905591116775019e-16,1.4896436602168e-22,0.0735692977905273,0.9264307618141172,2.6836295059312997e-17,1.3210631415892498e-26,1.1557644107108199e-19,2.31292913480112e-18
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204918862,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,6,3036,Edge-Ring,6.28018720881501e-20,1.81481711094982e-24,8.78576766893957e-09,1.0,7.35121112893588e-23,1.7101473992485998e-29,1.0230279414268499e-21,5.28151512392658e-19
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204926414,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,12,3036,Edge-Ring,4.215276402669969e-14,4.36760830768603e-20,2.17589581552602e-06,0.999997854232788,1.57791663396525e-16,2.33299775148416e-23,8.519299391986749e-18,5.82242030552693e-16
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.204951293,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,13,3036,Edge-Ring,2.39464328764425e-14,8.84209424740696e-22,7.45444594940636e-10,1.0,6.9706293084932895e-19,5.240215022620609e-26,7.253120793462041e-19,2.78308093467018e-17
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205038987,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,22,3036,Edge-Ring,4.0578387275769897e-14,2.2899579422574098e-22,3.39972945628819e-11,1.0,3.31719911278622e-20,3.9057534271495e-28,2.7836924977313795e-20,3.35114725136025e-19
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205070564,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,1,3036,Edge-Ring,7.66249628364535e-17,8.44760673648717e-25,3.06160146124057e-08,1.0,6.81933081437711e-23,1.55936589251269e-29,2.74786026951974e-22,2.4814945332678e-19
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205075914,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,4,3036,Edge-Ring,5.6390704605835396e-11,2.68786834128154e-19,6.134059371554198e-10,1.0,2.45601338959447e-17,3.798103701945289e-25,2.2011185110168697e-18,7.46147485118271e-17
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.20509326,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,9,3036,Edge-Ring,3.9396408702051095e-15,1.6615025079787695e-19,1.56295154738473e-05,0.9999843835830692,1.19428028732172e-14,1.07987674186684e-22,1.3344401069324997e-17,1.27854634363977e-14
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205154835,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,16,3036,Edge-Ring,6.72183889035818e-21,1.39750584639099e-24,1.64809577540836e-07,0.99999988079071,2.06387201231078e-20,1.35269030091279e-26,3.05707795200214e-20,2.94856639591939e-20
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.20516521,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,19,3036,Edge-Ring,1.2225694900891401e-09,6.404384943377311e-14,0.0012398450635373599,0.998760223388672,5.026069160862789e-08,1.71868291878515e-19,7.2642650087492e-14,9.33125687829772e-10
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205189221,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,21,3036,Edge-Ring,1.1575372207620602e-28,1.6310769311151399e-34,2.7083143687374506e-15,1.0,1.5423667254611e-32,0.0,1.50065094650833e-30,2.17219997817794e-32
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.20545765,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,6,3036,Edge-Ring,2.2997810149540598e-21,4.45179446202208e-26,8.44306146365019e-18,1.0,2.6885060042462803e-25,1.81127355702272e-34,1.3016049629155995e-25,1.2462030631711398e-28
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205608283,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,7,3036,Edge-Ring,4.2880456581372595e-27,5.50848760387137e-32,6.443410235446128e-19,1.0,2.15475543630023e-30,0.0,9.16018774703133e-30,2.09577806353303e-31
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205614382,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,8,3036,Edge-Ring,1.67661483347016e-23,2.8488043736724995e-27,1.0317011730608804e-13,1.0,3.5652087128977496e-27,1.26595516143829e-33,9.361247687543779e-25,3.00784670551503e-27
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.20565649,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,18,3036,Edge-Ring,2.1365940297721102e-29,4.411779439481809e-33,7.29799896060822e-19,1.0,1.75668726360683e-32,0.0,2.5115182727013397e-29,3.1117466049776805e-32
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205669062,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,2,3036,Edge-Ring,1.49800102877684e-10,5.3147999024234295e-20,1.5683959686541001e-09,1.0,8.780877691390443e-16,2.94436381750215e-27,4.84152528377695e-20,8.294525799106897e-17
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205693898,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,3,3036,Edge-Ring,3.10791634940653e-16,1.4905993557371399e-21,7.453812740643159e-12,1.0,5.1983979803374604e-21,7.459462207719258e-30,3.15475639050697e-21,1.5280259399958194e-23
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205732555,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,8,3036,Edge-Ring,4.04828886776535e-19,9.4829068024231e-26,3.07128406040746e-10,1.0,1.56991183504485e-22,2.21288297367155e-30,6.502038967611459e-23,1.6936689018357694e-23
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205889391,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,10,3036,Edge-Ring,3.2886416029623303e-13,1.8042427460596893e-23,2.4020553341525e-13,1.0,6.06042832198149e-23,6.42241739345773e-30,1.7674519205817606e-21,2.0843892903646197e-19
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.205911018,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,11,3036,Edge-Ring,2.16891070126688e-14,2.30507504155634e-22,5.75039848627057e-07,0.999999403953552,6.3295426202736095e-18,3.562256647478999e-27,9.552420654255881e-20,6.35470380014625e-18
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.206055986,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,13,3036,Edge-Ring,3.0913528572921996e-13,5.1817733547926886e-17,0.650054335594177,0.349945694208145,1.427772288419e-13,5.559365584437218e-22,1.11185790409248e-15,1.6784808948549405e-13
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.206060605,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,14,3036,Edge-Ring,1.34505452794368e-26,1.68937835128426e-30,1.8399261591658703e-16,1.0,9.221517240736327e-28,1.38122222041394e-35,1.48797010465618e-27,3.6607009417723396e-27
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.206153834,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,20,3036,Edge-Ring,2.18696214201364e-21,2.27350462302556e-24,7.4972406755025e-13,1.0,6.30233220302315e-22,7.047214175976279e-31,3.88576000288499e-23,5.18597379973347e-23
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.206154422,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,24,3036,Edge-Ring,3.32046911353245e-05,1.84351172904094e-15,0.00024035190290305801,0.9997263550758358,1.2573195089238304e-11,1.1193685122261e-20,3.76807553258487e-14,1.12378106820188e-10
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.206356343,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,1,3036,Edge-Ring,5.00445572907738e-15,1.4663692027324698e-23,2.46538095494131e-10,1.0,8.46517639582074e-20,3.34002173043562e-32,1.44310096147207e-23,1.22768213869011e-22
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.206371745,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,4,3036,Edge-Ring,1.53438944595478e-27,1.77746578276426e-28,2.59565348103847e-15,1.0,2.54114515396241e-27,9.023964204266128e-35,2.1172222427787198e-26,1.56724080724003e-25
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.206676607,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,5,3036,Edge-Ring,4.46749339744201e-08,1.08387802108296e-18,3.4962127415383303e-07,0.999999642372131,1.27938437156801e-16,4.16861751893511e-24,5.76250278302493e-17,2.4100291329113603e-14
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.206742068,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,6,3036,Edge-Ring,3.7456591020973206e-17,9.46979396202606e-24,1.0101400510324799e-13,1.0,3.1354744590381596e-22,3.53519457527312e-29,1.3545837817540899e-21,2.32145431830362e-22
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.206826427,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,13,3036,Edge-Ring,2.4385504726609497e-10,1.36426840525728e-17,8.6885748595833e-10,1.0,7.39765880660142e-15,1.34552799856121e-24,9.01409898208128e-18,8.340159143274859e-15
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.20704334,171,189,200,7.5,13.5,1.0,96,150,91,0.8,lot127,17,3036,Edge-Ring,2.6918172886011693e-20,1.62443254494121e-27,2.30999285042171e-18,1.0,2.7970688713974397e-30,4.3672677272873e-35,3.24794526574099e-26,6.1991394900874e-28
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.207078851,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot127,25,3036,Edge-Ring,2.0242143624210696e-29,4.67695494891678e-32,9.37350234079067e-18,1.0,3.26240148746212e-32,1.51059907191889e-37,9.826963652151078e-29,2.59620693247752e-31
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.207122522,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot128,4,3036,Edge-Ring,1.51149986317605e-20,7.607333355011738e-32,4.01864441123037e-24,1.0,2.22745526563269e-33,0.0,9.81777922326551e-30,1.20536025334306e-31
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.207200568,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot128,5,3036,Edge-Ring,4.5433762029757e-17,2.3407941584737597e-22,4.3208888200752e-06,0.9999957084655758,2.91936919762789e-17,5.30384158500734e-27,1.40669779208794e-19,1.3490681343210096e-17
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.207488005,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot128,3,3036,Edge-Ring,1.04205675203378e-27,1.07582691196296e-30,7.45220291725746e-13,1.0,1.3910296847969697e-29,6.046305000107539e-35,1.87347281271298e-27,1.0405115784394e-27
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.207746454,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot128,13,3036,Edge-Ring,2.125964520155e-17,7.18116742765005e-23,1.5694094109139e-14,1.0,8.49512368633846e-22,2.6754155128218e-29,1.0765585025986598e-21,2.7183937745776198e-24
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.208023935,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot128,18,3036,Edge-Ring,8.94629630558941e-20,4.6098141419630195e-21,7.17527946780816e-12,1.0,1.7087346502025196e-19,3.16897785282699e-28,9.96699905362348e-20,3.332073944697e-21
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.208065794,167,185,210,8.0,12.5,1.0,84,140,83,0.8,lot128,2,3036,Edge-Ring,2.320864588610069e-19,1.38803697021933e-26,7.1552975870409e-16,1.0,4.394075420109569e-26,1.16564756525324e-33,1.6624817592644e-24,1.6791221144586496e-25
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.209377677,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot128,4,3036,Edge-Ring,4.2133174726899395e-10,5.5309841112761386e-18,1.7979240283239102e-06,0.9999982118606572,1.83448715202969e-13,9.51148841631061e-23,7.81963876246225e-16,1.1914698828247e-12
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.210062856,167,185,210,8.0,12.5,1.0,84,140,83,0.8,lot128,6,3036,Edge-Ring,1.0059233090942098e-07,3.98928653996103e-18,0.00510193733498454,0.994897902011871,6.747920906942371e-13,2.28065695664049e-22,6.81608100869805e-16,7.20945059293904e-13
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.210148275,171,189,200,7.5,13.0,1.0,96,150,91,0.8,lot128,7,3036,Edge-Ring,4.2712036720714595e-17,1.5278584301157595e-21,3.88213350355215e-10,1.0,4.79720294322831e-19,5.797997845696189e-27,2.375349424595289e-19,1.07138219647991e-17
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.210495402,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,8,3036,Edge-Ring,8.101580387456791e-13,2.2917791088151196e-19,3.3610350058665997e-09,1.0,2.0084805540624598e-18,1.5781529106007796e-26,6.53674515986355e-19,1.71724918213905e-19
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.211156273,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,13,3036,Edge-Ring,9.45776679144984e-25,4.98311991697758e-30,1.86250153935645e-17,1.0,1.0039488366418197e-29,1.03067022179664e-36,8.03135050559635e-27,1.1295605624627196e-25
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.21120538100000005,171,189,200,7.5,13.0,1.0,96,150,92,0.8,lot128,16,3036,Edge-Ring,1.9478674586920896e-14,1.72401443710635e-21,9.89494293793247e-13,1.0,1.04595938325693e-20,1.24409951433763e-27,6.85740159507276e-20,3.51723917300024e-20
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.211335784,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,19,3036,Edge-Ring,9.090230255817606e-20,4.23720763358053e-23,1.68492661600794e-07,0.99999988079071,1.1006560550271498e-20,2.22681115718462e-24,2.62472214880107e-19,6.796254206994339e-20
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.211458917,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,8,3036,Edge-Ring,7.32509415317454e-23,1.81189505460108e-27,3.86282202285052e-16,1.0,4.31716071147854e-28,2.19574148415571e-34,2.38477680636583e-24,3.7629238143200687e-28
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.211483909,167,185,210,8.0,12.5,1.0,84,140,83,0.8,lot128,17,3036,Edge-Ring,5.468987822631739e-21,4.38111283897953e-22,3.59056615819794e-13,1.0,8.842874172095841e-21,1.23747715607561e-28,1.18146635021539e-21,9.10719493046544e-22
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.211522774,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,25,3036,Edge-Ring,2.3011146392487892e-29,1.6226935441773597e-33,8.178872846931091e-16,1.0,6.390201231041808e-32,2.1864426307696998e-38,6.319884343873921e-29,6.23668417027639e-29
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.211879848,123,140,200,8.0,12.5,1.2,84,140,82,0.8,lot128,4,3036,Edge-Ring,7.674584370244951e-15,6.47377625410863e-15,1.22053922524401e-08,0.99999988079071,8.76127851366128e-14,7.15203492821105e-20,1.26890141240345e-15,7.99682027263771e-08
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.211915663,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,8,3036,Edge-Ring,3.19790011480304e-23,1.88117558306725e-30,2.33314232704462e-18,1.0,9.707545312706408e-30,2.0143156473067e-37,2.6082021827660796e-28,1.77128514255351e-29
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.212138653,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,9,3036,Edge-Ring,5.27076048820571e-29,4.2562302463838896e-29,3.95355116290227e-16,1.0,1.6179373341667097e-29,6.638533765667818e-37,1.2338381114456899e-28,8.50131357136154e-30
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.212180464,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,11,3036,Edge-Ring,1.7687948773868e-20,1.0512890438895899e-25,2.71109914032341e-12,1.0,3.3690434881907388e-25,2.4653802813559192e-33,9.13460223023222e-24,3.52151531281276e-24
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.212211598,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,24,3036,Edge-Ring,1.4333112691287895e-26,1.1047212889739297e-32,6.121875308576988e-19,1.0,7.22526360165833e-32,0.0,5.18241567424424e-30,1.18002423585262e-30
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.21226848,171,189,200,7.5,13.0,1.0,96,150,91,0.8,lot128,2,3036,Edge-Ring,1.2374056992817499e-14,8.87777515190213e-24,1.59845632680424e-18,1.0,4.09987539079324e-24,8.285955059949078e-32,8.804929684875669e-23,4.88188103479445e-20
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.212411387,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,3,3036,Edge-Ring,2.87298014085609e-25,1.5088364308906199e-30,1.0725563959030399e-16,1.0,1.55644193965259e-29,7.127271245199141e-37,1.89645262362342e-28,3.3304501786285896e-27
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.212512194,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,7,3036,Edge-Ring,1.3635064005176598e-28,2.0870660047013397e-31,1.3811399946212199e-17,1.0,5.219493963413809e-31,2.2681894954493596e-36,1.2018954799824296e-28,4.72337751304474e-31
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.212525296,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,15,3036,Edge-Ring,4.50403069539513e-18,1.28480884220523e-23,9.080650897885788e-08,0.99999988079071,1.9557564770242198e-21,3.2464671626569194e-28,4.8854365381793695e-21,4.763807464701049e-21
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.212549024,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,18,3036,Edge-Ring,1.92830199706442e-21,5.1069260334014395e-27,1.2575628176132695e-15,1.0,2.78786809467683e-28,5.2877643500348e-34,9.15982142311885e-26,2.32491483613023e-26
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.212568875,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,24,3036,Edge-Ring,5.814946235031121e-14,2.35793348692601e-23,3.28345813613851e-05,0.999967217445374,1.08835482595567e-18,3.0017420853702996e-27,6.18740856335953e-20,9.33800161005627e-19
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.212642353,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,3,3036,Edge-Ring,7.305619891106149e-22,1.02363952370453e-31,8.298124944670179e-19,1.0,2.5714584035537302e-30,2.3783456910442e-38,7.998962430611077e-29,1.6766991118660097e-29
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.212643113,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,6,3036,Edge-Ring,2.71084192285028e-26,6.32970116991233e-30,7.02166424297725e-17,1.0,3.68177439500145e-29,1.9397724824841397e-38,2.9910242731927196e-29,8.33716453094717e-31
pass,X1-2,X2-1,X3-1,X4-2,X5-2,0.21266378,167,185,210,8.0,12.5,1.2,84,140,83,0.8,lot128,8,3036,Edge-Ring,7.58806061642741e-17,7.75934188665953e-21,3.05927366772707e-11,1.0,2.85937829593376e-18,9.96053411603163e-28,1.05698164569856e-20,9.5061250355819e-18
